user_id,age,city_tier,signup_date,card_activated,upi_linked,referral_used
U2232,13,Tier 2,2024-08-21,0,1,1
U2233,23,Tier 1,2024-11-15,1,0,1
U2234,22,Tier 2,2024-06-09,1,0,0
U2235,20,Tier 1,2024-03-29,1,0,1
U2236,19,Tier 2,2024-06-15,0,1,0
U2237,23,Tier 2,2024-01-20,0,1,0
U2238,15,Tier 3,2024-01-27,0,1,0
U2239,14,Tier 2,2024-01-15,1,0,0
U2240,16,Tier 2,2024-04-05,0,0,1
U2241,21,Tier 3,2024-05-07,1,1,0
U2242,13,Tier 3,2024-12-16,1,1,1
U2243,19,Tier 1,2024-03-26,0,1,0
U2244,25,Tier 2,2024-07-31,0,1,0
U2245,22,Tier 1,2024-10-11,1,1,0
U2246,19,Tier 1,2024-05-27,1,1,1
U2247,14,Tier 2,2024-01-25,1,1,0
U2248,22,Tier 3,2024-10-08,1,0,0
U2249,19,Tier 1,2024-08-14,1,0,0
U2250,14,Tier 3,2024-02-26,0,0,1
U2251,14,Tier 3,2024-12-16,0,1,0
U2252,23,Tier 3,2024-08-11,0,1,1
U2253,20,Tier 1,2024-12-26,0,1,0
U2254,22,Tier 3,2024-07-23,1,1,0
U2255,22,Tier 1,2024-11-03,0,1,1
U2256,19,Tier 2,2024-05-30,1,0,1
U2257,19,Tier 1,2024-05-21,1,1,0
U2258,18,Tier 1,2024-08-05,1,0,1
U2259,17,Tier 2,2024-08-29,1,0,1
U2260,18,Tier 2,2024-12-23,0,0,0
U2261,21,Tier 1,2024-01-13,0,0,0
U2262,19,Tier 1,2024-07-18,1,1,0
U2263,23,Tier 2,2024-11-24,0,0,1
U2264,18,Tier 1,2024-10-30,1,1,1
U2265,19,Tier 3,2024-11-08,0,0,0
U2266,20,Tier 1,2024-09-11,1,1,0
U2267,19,Tier 1,2024-08-20,1,1,0
U2268,20,Tier 1,2024-05-25,1,1,0
U2269,16,Tier 2,2024-10-25,1,1,0
U2270,19,Tier 1,2024-09-20,1,1,1
U2271,14,Tier 1,2024-02-25,0,1,0
U2272,17,Tier 3,2024-06-01,1,0,0
U2273,18,Tier 2,2024-03-29,0,1,0
U2274,20,Tier 1,2024-11-13,0,1,0
U2275,24,Tier 2,2024-07-01,1,1,0
U2276,19,Tier 3,2024-10-30,1,1,0
U2277,21,Tier 1,2024-09-10,0,1,1
U2278,18,Tier 1,2024-09-26,1,0,0
U2279,20,Tier 3,2024-04-21,0,1,0
U2280,14,Tier 2,2024-03-21,1,1,0
U2281,16,Tier 2,2024-12-25,1,1,0
U2282,17,Tier 1,2024-08-27,0,1,0
U2283,18,Tier 1,2024-09-15,1,1,0
U2284,13,Tier 2,2024-11-13,1,0,0
U2285,15,Tier 1,2024-06-07,1,1,0
U2286,16,Tier 2,2024-11-01,0,1,0
U2287,24,Tier 2,2024-03-18,0,1,0
U2288,17,Tier 1,2024-10-19,1,1,0
U2289,18,Tier 3,2024-12-19,1,0,0
U2290,15,Tier 3,2024-12-21,1,1,1
U2291,19,Tier 2,2024-06-14,1,1,1
U2292,16,Tier 1,2024-07-18,1,0,0
U2293,16,Tier 1,2024-06-02,0,1,0
U2294,19,Tier 2,2024-08-01,1,0,1
U2295,13,Tier 1,2024-04-21,1,1,1
U2296,13,Tier 3,2024-02-01,0,1,1
U2297,16,Tier 1,2024-07-11,1,0,0
U2298,13,Tier 2,2024-11-22,1,0,0
U2299,14,Tier 1,2024-01-21,1,1,1
U2300,17,Tier 2,2024-12-20,1,0,0
U2301,21,Tier 1,2024-11-28,0,1,1
U2302,19,Tier 2,2024-07-18,1,1,0
U2303,19,Tier 1,2024-04-06,1,1,0
U2304,17,Tier 3,2024-09-01,1,1,0
U2305,23,Tier 1,2024-05-18,0,0,1
U2306,18,Tier 3,2024-05-12,1,1,1
U2307,14,Tier 3,2024-05-29,1,1,0
U2308,19,Tier 1,2024-05-08,0,0,1
U2309,14,Tier 3,2024-04-30,1,1,0
U2310,17,Tier 1,2024-06-20,0,1,0
U2311,18,Tier 3,2024-11-29,1,1,0
U2312,22,Tier 2,2024-05-07,0,1,0
U2313,18,Tier 1,2024-04-01,1,0,1
U2314,20,Tier 1,2024-04-16,1,1,0
U2315,25,Tier 1,2024-07-07,0,1,0
U2316,15,Tier 3,2024-12-10,1,0,1
U2317,16,Tier 1,2024-09-03,1,1,0
U2318,18,Tier 2,2024-10-04,1,1,0
U2319,18,Tier 2,2024-03-03,1,0,0
U2320,18,Tier 3,2024-08-24,0,1,1
U2321,23,Tier 1,2024-08-17,1,1,0
U2322,20,Tier 2,2024-01-23,0,1,0
U2323,19,Tier 2,2024-08-04,1,1,1
U2324,17,Tier 2,2024-12-22,1,1,0
U2325,22,Tier 1,2024-03-23,1,1,0
U2326,24,Tier 1,2024-11-21,0,0,0
U2327,22,Tier 1,2024-12-26,0,1,0
U2328,13,Tier 2,2024-08-19,1,1,0
U2329,20,Tier 1,2024-02-11,0,0,1
U2330,14,Tier 2,2024-05-28,1,1,0
U2331,16,Tier 1,2024-01-12,1,0,0
U2332,14,Tier 3,2024-06-01,0,1,1
U2333,19,Tier 3,2024-07-27,0,1,0
U2334,20,Tier 2,2024-07-07,0,0,0
U2335,14,Tier 1,2024-07-07,1,1,0
U2336,17,Tier 1,2024-11-07,1,0,0
U2337,18,Tier 1,2024-03-15,1,1,0
U2338,17,Tier 1,2024-04-25,1,1,1
U2339,15,Tier 2,2024-06-15,0,1,0
U2340,18,Tier 2,2024-07-07,1,1,0
U2341,21,Tier 3,2024-07-05,0,0,1
U2342,14,Tier 1,2024-04-10,1,1,1
U2343,14,Tier 2,2024-01-01,1,0,0
U2344,17,Tier 2,2024-05-01,0,1,0
U2345,24,Tier 2,2024-01-22,1,1,1
U2346,20,Tier 1,2024-10-28,0,1,1
U2347,20,Tier 2,2024-06-30,1,1,1
U2348,17,Tier 2,2024-06-22,0,1,0
U2349,19,Tier 2,2024-08-24,1,1,1
U2350,13,Tier 3,2024-06-16,1,1,0
U2351,20,Tier 1,2024-01-31,0,0,1
U2352,23,Tier 1,2024-06-10,0,0,0
U2353,19,Tier 2,2024-03-11,1,1,0
U2354,22,Tier 2,2024-07-14,1,1,0
U2355,21,Tier 1,2024-11-18,1,1,0
U2356,15,Tier 3,2024-06-14,1,1,1
U2357,23,Tier 3,2024-12-25,0,1,0
U2358,14,Tier 3,2024-05-14,0,1,1
U2359,19,Tier 1,2024-03-17,1,0,0
U2360,15,Tier 3,2024-06-17,1,1,1
U2361,13,Tier 2,2024-02-08,0,1,0
U2362,18,Tier 2,2024-08-05,1,1,0
U2363,17,Tier 2,2024-02-22,1,0,0
U2364,18,Tier 3,2024-02-03,1,1,0
U2365,19,Tier 2,2024-08-24,1,0,0
U2366,13,Tier 1,2024-08-27,1,0,0
U2367,15,Tier 2,2024-10-13,0,0,0
U2368,19,Tier 2,2024-11-07,1,0,1
U2369,17,Tier 1,2024-06-12,1,1,0
U2370,21,Tier 3,2024-08-08,0,1,0
U2371,20,Tier 2,2024-07-09,1,1,1
U2372,22,Tier 2,2024-09-01,1,1,0
U2373,20,Tier 1,2024-06-24,1,1,0
U2374,18,Tier 2,2024-08-12,1,1,0
U2375,20,Tier 1,2024-07-24,0,1,0
U2376,16,Tier 1,2024-07-23,0,0,0
U2377,17,Tier 2,2024-08-14,1,1,1
U2378,21,Tier 2,2024-02-26,0,1,1
U2379,18,Tier 2,2024-01-29,1,0,0
U2380,21,Tier 1,2024-03-20,0,1,0
U2381,22,Tier 2,2024-05-11,1,0,0
U2382,22,Tier 1,2024-04-22,1,0,0
U2383,23,Tier 3,2024-01-31,1,1,1
U2384,18,Tier 2,2024-02-08,1,1,0
U2385,17,Tier 2,2024-07-28,1,1,1
U2386,19,Tier 1,2024-12-05,1,0,1
U2387,17,Tier 1,2024-10-12,0,1,0
U2388,19,Tier 3,2024-06-13,1,1,1
U2389,20,Tier 1,2024-05-31,0,0,0
U2390,20,Tier 2,2024-12-22,1,1,1
U2391,17,Tier 2,2024-11-03,0,0,1
U2392,15,Tier 1,2024-11-12,0,0,0
U2393,18,Tier 3,2024-09-04,0,0,0
U2394,15,Tier 2,2024-07-04,0,0,1
U2395,23,Tier 1,2024-11-21,0,1,0
U2396,17,Tier 1,2024-09-05,1,0,0
U2397,15,Tier 1,2024-06-08,1,1,0
U2398,13,Tier 3,2024-12-26,1,1,1
U2399,20,Tier 2,2024-01-31,1,1,0
U2400,20,Tier 1,2024-06-03,1,0,0
U2401,17,Tier 1,2024-07-13,0,0,1
U2402,14,Tier 2,2024-03-08,1,0,1
U2403,18,Tier 2,2024-02-12,1,1,0
U2404,17,Tier 2,2024-09-22,1,0,1
U2405,20,Tier 1,2024-10-04,0,0,1
U2406,19,Tier 1,2024-05-27,1,1,1
U2407,17,Tier 2,2024-11-19,1,1,0
U2408,16,Tier 3,2024-03-09,1,1,0
U2409,25,Tier 1,2024-12-17,0,1,1
U2410,18,Tier 2,2024-01-06,0,1,0
U2411,20,Tier 2,2024-11-12,0,1,0
U2412,15,Tier 2,2024-02-20,0,1,1
U2413,18,Tier 1,2024-11-25,1,1,0
U2414,13,Tier 3,2024-05-26,0,1,0
U2415,18,Tier 2,2024-10-12,1,1,0
U2416,24,Tier 2,2024-03-30,1,0,1
U2417,17,Tier 1,2024-09-24,1,1,0
U2418,13,Tier 1,2024-05-12,1,1,0
U2419,13,Tier 1,2024-08-03,0,1,0
U2420,17,Tier 2,2024-02-03,1,1,0
U2421,15,Tier 1,2024-05-11,0,0,1
U2422,13,Tier 2,2024-08-20,1,1,0
U2423,21,Tier 1,2024-02-13,1,1,0
U2424,18,Tier 2,2024-02-05,1,0,1
U2425,16,Tier 2,2024-08-01,0,1,1
U2426,23,Tier 1,2024-03-15,0,1,1
U2427,14,Tier 1,2024-04-07,1,1,0
U2428,24,Tier 1,2024-10-08,1,1,0
U2429,17,Tier 2,2024-06-15,1,0,0
U2430,23,Tier 2,2024-02-26,1,1,1
U2431,19,Tier 1,2024-11-22,0,0,0
U2432,22,Tier 2,2024-03-29,1,0,0
U2433,25,Tier 1,2024-12-15,0,1,1
U2434,16,Tier 1,2024-05-30,1,1,1
U2435,24,Tier 1,2024-07-22,1,1,1
U2436,17,Tier 3,2024-02-26,0,1,0
U2437,17,Tier 1,2024-05-03,1,1,0
U2438,17,Tier 1,2024-12-12,1,1,0
U2439,19,Tier 1,2024-10-11,1,1,1
U2440,15,Tier 1,2024-10-17,1,0,0
U2441,19,Tier 2,2024-07-11,0,1,0
U2442,19,Tier 1,2024-03-15,1,1,0
U2443,21,Tier 1,2024-11-28,0,0,1
U2444,22,Tier 2,2024-01-28,1,1,0
U2445,18,Tier 1,2024-01-18,1,1,0
U2446,17,Tier 2,2024-10-21,1,1,1
U2447,16,Tier 2,2024-09-17,1,1,1
U2448,15,Tier 1,2024-06-17,0,1,0
U2449,14,Tier 2,2024-09-28,0,1,0
U2450,17,Tier 1,2024-12-15,1,1,0
U2451,16,Tier 2,2024-05-15,0,0,1
U2452,24,Tier 2,2024-05-05,0,1,0
U2453,19,Tier 1,2024-06-27,1,1,1
U2454,17,Tier 2,2024-05-28,0,1,0
U2455,19,Tier 3,2024-03-30,1,1,0
U2456,15,Tier 3,2024-09-14,1,1,0
U2457,18,Tier 2,2024-11-03,1,0,1
U2458,20,Tier 2,2024-01-11,1,1,0
U2459,18,Tier 1,2024-08-23,1,1,0
U2460,18,Tier 1,2024-01-30,1,1,0
U2461,25,Tier 2,2024-05-15,1,1,0
U2462,23,Tier 1,2024-10-29,0,1,0
U2463,20,Tier 3,2024-04-07,0,1,0
U2464,19,Tier 1,2024-02-21,0,1,1
U2465,20,Tier 1,2024-09-04,1,1,0
U2466,16,Tier 1,2024-06-18,1,1,1
U2467,18,Tier 3,2024-09-27,1,1,0
U2468,13,Tier 2,2024-12-01,1,1,0
U2469,18,Tier 2,2024-09-24,1,0,1
U2470,19,Tier 1,2024-02-06,1,1,0
U2471,16,Tier 3,2024-09-03,0,0,0
U2472,24,Tier 1,2024-11-23,0,1,0
U2473,23,Tier 3,2024-11-16,1,1,0
U2474,21,Tier 2,2024-10-01,1,1,0
U2475,19,Tier 1,2024-03-15,0,1,0
U2476,22,Tier 2,2024-04-20,1,1,1
U2477,15,Tier 2,2024-09-19,1,1,1
U2478,21,Tier 1,2024-01-17,1,0,0
U2479,15,Tier 3,2024-08-14,1,1,0
U2480,21,Tier 2,2024-05-09,1,1,1
U2481,16,Tier 1,2024-07-29,0,1,0
U2482,22,Tier 1,2024-07-11,0,0,1
U2483,24,Tier 2,2024-04-02,1,0,0
U2484,15,Tier 2,2024-01-12,1,1,1
U2485,18,Tier 2,2024-09-12,0,0,0
U2486,25,Tier 2,2024-01-04,1,1,0
U2487,18,Tier 2,2024-03-04,1,1,0
U2488,22,Tier 3,2024-11-25,1,1,0
U2489,19,Tier 2,2024-08-09,1,0,0
U2490,17,Tier 3,2024-07-08,0,0,0
U2491,16,Tier 1,2024-10-21,0,0,0
U2492,16,Tier 1,2024-12-13,1,1,1
U2493,21,Tier 1,2024-07-28,1,0,0
U2494,17,Tier 2,2024-05-24,1,1,0
U2495,19,Tier 3,2024-03-06,1,1,0
U2496,18,Tier 1,2024-06-20,0,1,0
U2497,19,Tier 1,2024-03-24,0,1,0
U2498,22,Tier 3,2024-01-29,1,1,0
U2499,25,Tier 1,2024-08-07,0,1,0
U2500,18,Tier 2,2024-07-05,0,0,1
U2501,22,Tier 2,2024-03-02,0,1,0
U2502,21,Tier 3,2024-06-13,1,1,1
U2503,19,Tier 1,2024-09-21,1,0,1
U2504,24,Tier 1,2024-11-05,0,1,0
U2505,16,Tier 2,2024-12-10,1,1,1
U2506,14,Tier 3,2024-06-03,0,1,0
U2507,22,Tier 2,2024-07-05,0,1,0
U2508,18,Tier 1,2024-01-21,0,1,0
U2509,22,Tier 2,2024-12-01,1,1,1
U2510,23,Tier 3,2024-05-26,0,0,1
U2511,14,Tier 3,2024-01-06,1,1,0
U2512,23,Tier 3,2024-08-06,0,1,1
U2513,18,Tier 1,2024-04-02,1,1,0
U2514,19,Tier 1,2024-11-29,1,1,0
U2515,20,Tier 2,2024-07-24,0,1,0
U2516,23,Tier 3,2024-06-24,1,0,0
U2517,13,Tier 1,2024-02-17,1,0,1
U2518,18,Tier 1,2024-01-04,0,1,0
U2519,20,Tier 3,2024-11-09,1,0,1
U2520,21,Tier 1,2024-08-07,1,1,0
U2521,20,Tier 1,2024-11-05,1,1,0
U2522,15,Tier 2,2024-05-30,0,1,1
U2523,17,Tier 2,2024-10-23,1,1,1
U2524,17,Tier 2,2024-11-12,1,0,0
U2525,21,Tier 1,2024-04-10,1,1,0
U2526,16,Tier 2,2024-08-10,1,1,1
U2527,16,Tier 2,2024-11-06,1,0,0
U2528,24,Tier 2,2024-04-17,1,0,0
U2529,13,Tier 2,2024-06-26,1,0,0
U2530,25,Tier 1,2024-12-24,1,1,0
U2531,20,Tier 1,2024-07-11,1,1,1
U2532,22,Tier 1,2024-10-12,0,1,0
U2533,17,Tier 1,2024-04-18,1,1,0
U2534,13,Tier 2,2024-02-29,1,0,0
U2535,21,Tier 3,2024-01-19,1,0,0
U2536,22,Tier 2,2024-11-10,1,0,0
U2537,21,Tier 3,2024-04-04,0,1,1
U2538,15,Tier 1,2024-11-13,0,0,0
U2539,21,Tier 2,2024-09-19,1,0,0
U2540,21,Tier 1,2024-03-19,1,1,1
U2541,20,Tier 1,2024-08-29,1,1,0
U2542,21,Tier 1,2024-03-26,1,0,1
U2543,22,Tier 2,2024-01-12,0,1,0
U2544,19,Tier 3,2024-10-22,1,0,0
U2545,14,Tier 1,2024-06-07,1,1,0
U2546,18,Tier 1,2024-02-02,1,0,0
U2547,14,Tier 3,2024-09-15,1,0,0
U2548,18,Tier 1,2024-04-30,0,1,0
U2549,18,Tier 3,2024-07-11,1,0,0
U2550,14,Tier 2,2024-03-02,0,1,1
U2551,17,Tier 3,2024-08-07,1,1,1
U2552,14,Tier 2,2024-03-01,1,1,0
U2553,21,Tier 2,2024-11-03,1,1,0
U2554,24,Tier 2,2024-05-18,0,0,0
U2555,14,Tier 2,2024-01-23,1,0,0
U2556,24,Tier 2,2024-01-26,1,1,0
U2557,19,Tier 1,2024-10-11,0,1,1
U2558,17,Tier 2,2024-05-27,1,1,0
U2559,14,Tier 2,2024-01-07,0,1,0
U2560,18,Tier 3,2024-01-21,1,0,0
U2561,21,Tier 2,2024-11-16,0,1,0
U2562,20,Tier 2,2024-12-26,1,1,0
U2563,14,Tier 1,2024-02-05,0,1,0
U2564,14,Tier 2,2024-12-03,0,1,0
U2565,18,Tier 2,2024-10-07,1,0,0
U2566,17,Tier 3,2024-10-04,0,1,0
U2567,16,Tier 3,2024-09-15,0,1,1
U2568,16,Tier 1,2024-12-17,1,0,1
U2569,21,Tier 3,2024-08-16,1,0,1
U2570,23,Tier 1,2024-10-27,1,0,0
U2571,18,Tier 1,2024-09-18,0,0,1
U2572,23,Tier 2,2024-09-06,0,0,0
U2573,17,Tier 1,2024-03-07,1,1,0
U2574,18,Tier 2,2024-07-16,1,1,0
U2575,16,Tier 1,2024-10-16,1,1,1
U2576,20,Tier 1,2024-07-10,1,0,1
U2577,24,Tier 2,2024-04-20,1,1,1
U2578,19,Tier 2,2024-11-11,1,1,0
U2579,17,Tier 3,2024-03-28,1,1,0
U2580,20,Tier 2,2024-02-26,1,0,0
U2581,15,Tier 2,2024-06-29,0,1,0
U2582,23,Tier 1,2024-06-06,0,1,0
U2583,18,Tier 1,2024-03-15,0,1,1
U2584,18,Tier 1,2024-04-13,0,0,0
U2585,19,Tier 2,2024-10-06,1,1,0
U2586,20,Tier 2,2024-07-06,1,1,0
U2587,14,Tier 2,2024-03-31,1,1,1
U2588,20,Tier 2,2024-03-12,0,1,0
U2589,16,Tier 2,2024-06-04,0,1,1
U2590,20,Tier 1,2024-06-22,0,1,0
U2591,22,Tier 1,2024-08-21,0,1,0
U2592,21,Tier 3,2024-09-27,1,0,0
U2593,19,Tier 2,2024-10-28,1,1,0
U2594,19,Tier 3,2024-12-13,1,1,1
U2595,15,Tier 1,2024-07-11,1,0,0
U2596,21,Tier 3,2024-07-09,1,0,1
U2597,16,Tier 1,2024-11-13,0,1,0
U2598,18,Tier 1,2024-04-16,1,1,0
U2599,16,Tier 3,2024-02-07,1,0,0
U2600,15,Tier 1,2024-11-01,1,0,0
U2601,20,Tier 2,2024-10-27,1,1,0
U2602,14,Tier 1,2024-10-13,1,1,0
U2603,21,Tier 2,2024-03-12,1,1,1
U2604,17,Tier 3,2024-01-04,1,1,0
U2605,13,Tier 1,2024-09-01,0,1,0
U2606,19,Tier 2,2024-02-08,1,1,0
U2607,13,Tier 1,2024-07-04,1,1,0
U2608,16,Tier 2,2024-10-21,0,1,0
U2609,20,Tier 1,2024-03-29,0,1,0
U2610,14,Tier 1,2024-07-28,0,1,1
U2611,22,Tier 1,2024-07-08,1,1,0
U2612,13,Tier 1,2024-02-09,1,1,0
U2613,16,Tier 3,2024-08-25,1,0,0
U2614,21,Tier 1,2024-06-11,1,1,1
U2615,17,Tier 1,2024-02-09,0,0,0
U2616,14,Tier 2,2024-09-03,1,1,1
U2617,17,Tier 1,2024-10-06,1,1,0
U2618,16,Tier 2,2024-06-18,1,1,1
U2619,22,Tier 3,2024-05-02,1,0,0
U2620,17,Tier 2,2024-05-14,1,1,1
U2621,21,Tier 3,2024-11-04,0,1,1
U2622,23,Tier 2,2024-03-29,0,1,0
U2623,18,Tier 1,2024-10-06,0,0,1
U2624,23,Tier 2,2024-01-05,1,0,1
U2625,17,Tier 2,2024-09-29,1,1,1
U2626,24,Tier 2,2024-07-11,1,1,0
U2627,14,Tier 3,2024-03-03,1,1,0
U2628,20,Tier 2,2024-02-04,0,1,1
U2629,18,Tier 3,2024-01-04,1,1,0
U2630,17,Tier 3,2024-10-03,0,0,1
U2631,20,Tier 2,2024-06-05,1,0,0
U2632,20,Tier 2,2024-11-21,1,1,0
U2633,13,Tier 1,2024-09-06,1,1,0
U2634,15,Tier 3,2024-08-20,1,1,0
U2635,20,Tier 2,2024-09-09,0,1,1
U2636,20,Tier 1,2024-02-20,1,1,1
U2637,24,Tier 1,2024-04-15,0,1,0
U2638,21,Tier 2,2024-12-15,0,1,1
U2639,24,Tier 1,2024-08-25,1,1,1
U2640,20,Tier 1,2024-03-14,0,0,1
U2641,17,Tier 2,2024-12-31,1,1,0
U2642,14,Tier 1,2024-08-01,0,1,0
U2643,21,Tier 2,2024-09-02,0,1,1
U2644,20,Tier 1,2024-03-11,0,1,1
U2645,13,Tier 1,2024-01-04,1,0,0
U2646,17,Tier 2,2024-01-24,1,0,1
U2647,24,Tier 2,2024-11-19,1,1,0
U2648,18,Tier 1,2024-08-22,1,0,1
U2649,18,Tier 1,2024-08-17,0,1,0
U2650,18,Tier 2,2024-06-27,0,0,0
U2651,16,Tier 1,2024-09-17,1,1,1
U2652,17,Tier 1,2024-04-14,1,1,0
U2653,17,Tier 1,2024-11-21,1,1,0
U2654,14,Tier 3,2024-09-02,1,0,0
U2655,21,Tier 3,2024-12-04,1,1,0
U2656,18,Tier 3,2024-12-08,1,0,1
U2657,22,Tier 2,2024-02-26,0,1,1
U2658,22,Tier 2,2024-09-11,1,0,1
U2659,16,Tier 2,2024-10-20,1,1,1
U2660,20,Tier 2,2024-06-06,0,0,0
U2661,18,Tier 1,2024-05-26,1,1,0
U2662,23,Tier 2,2024-01-29,1,1,0
U2663,16,Tier 3,2024-09-06,0,0,0
U2664,20,Tier 2,2024-03-08,0,0,0
U2665,19,Tier 1,2024-08-30,1,1,0
U2666,17,Tier 1,2024-06-30,1,1,1
U2667,15,Tier 2,2024-01-07,0,1,0
U2668,20,Tier 2,2024-04-28,0,1,0
U2669,21,Tier 3,2024-06-13,1,1,1
U2670,17,Tier 1,2024-07-13,1,1,1
U2671,20,Tier 3,2024-04-24,1,1,0
U2672,18,Tier 2,2024-11-23,1,0,0
U2673,20,Tier 3,2024-08-06,1,0,1
U2674,15,Tier 2,2024-07-12,1,1,0
U2675,23,Tier 2,2024-07-02,1,1,0
U2676,16,Tier 2,2024-07-16,0,1,0
U2677,17,Tier 2,2024-06-25,1,1,1
U2678,14,Tier 3,2024-04-06,0,1,1
U2679,14,Tier 1,2024-12-21,0,1,0
U2680,19,Tier 1,2024-03-10,1,1,0
U2681,16,Tier 3,2024-10-11,0,1,0
U2682,22,Tier 2,2024-09-05,0,0,1
U2683,13,Tier 2,2024-06-02,1,0,0
U2684,17,Tier 2,2024-01-16,1,1,1
U2685,17,Tier 1,2024-07-26,1,1,0
U2686,13,Tier 3,2024-05-24,0,0,0
U2687,15,Tier 2,2024-05-22,1,1,0
U2688,18,Tier 1,2024-09-25,1,0,1
U2689,18,Tier 1,2024-06-11,0,0,1
U2690,18,Tier 3,2024-08-12,1,0,0
U2691,19,Tier 1,2024-02-16,1,1,0
U2692,19,Tier 3,2024-01-20,0,1,0
U2693,13,Tier 1,2024-01-14,1,0,0
U2694,18,Tier 2,2024-10-26,0,1,0
U2695,24,Tier 3,2024-01-06,0,1,0
U2696,19,Tier 2,2024-07-29,1,1,0
U2697,20,Tier 2,2024-04-11,1,1,1
U2698,17,Tier 2,2024-10-20,0,0,0
U2699,21,Tier 1,2024-01-05,0,1,1
U2700,21,Tier 1,2024-08-05,1,0,0
U2701,19,Tier 3,2024-10-11,1,0,1
U2702,24,Tier 3,2024-03-10,1,1,0
U2703,15,Tier 2,2024-10-28,0,1,0
U2704,13,Tier 1,2024-09-29,0,0,0
U2705,21,Tier 1,2024-12-20,1,1,0
U2706,21,Tier 1,2024-06-24,0,0,1
U2707,15,Tier 2,2024-08-29,1,0,0
U2708,16,Tier 3,2024-09-06,0,1,1
U2709,13,Tier 2,2024-04-04,1,0,1
U2710,17,Tier 3,2024-07-20,1,1,1
U2711,21,Tier 1,2024-11-19,1,1,1
U2712,19,Tier 1,2024-05-31,1,0,0
U2713,17,Tier 1,2024-08-14,0,0,0
U2714,17,Tier 2,2024-12-20,1,1,0
U2715,13,Tier 1,2024-08-02,1,1,1
U2716,17,Tier 3,2024-07-12,1,1,1
U2717,20,Tier 1,2024-08-18,1,1,1
U2718,24,Tier 3,2024-09-19,0,1,1
U2719,22,Tier 2,2024-09-02,0,1,1
U2720,13,Tier 3,2024-02-25,1,1,1
U2721,23,Tier 2,2024-06-26,1,0,0
U2722,21,Tier 3,2024-06-15,1,1,0
U2723,21,Tier 1,2024-01-05,0,1,0
U2724,18,Tier 2,2024-03-04,0,0,1
U2725,18,Tier 3,2024-04-07,0,0,0
U2726,17,Tier 1,2024-11-16,0,0,0
U2727,14,Tier 1,2024-10-11,0,1,1
U2728,16,Tier 2,2024-03-22,0,1,1
U2729,16,Tier 3,2024-11-24,1,1,1
U2730,18,Tier 2,2024-11-08,1,1,1
U2731,21,Tier 2,2024-08-23,1,1,0
U2732,18,Tier 1,2024-03-02,1,1,1
U2733,14,Tier 1,2024-02-20,1,1,0
U2734,24,Tier 3,2024-06-03,1,1,1
U2735,24,Tier 1,2024-10-20,1,1,0
U2736,21,Tier 2,2024-05-02,1,1,1
U2737,25,Tier 3,2024-02-15,1,1,0
U2738,19,Tier 1,2024-10-26,1,1,1
U2739,24,Tier 2,2024-01-23,0,1,1
U2740,14,Tier 1,2024-02-04,0,1,0
U2741,17,Tier 2,2024-12-03,0,1,0
U2742,16,Tier 1,2024-07-25,1,1,1
U2743,15,Tier 2,2024-06-27,1,1,0
U2744,15,Tier 1,2024-12-27,1,0,0
U2745,20,Tier 2,2024-03-15,0,1,0
U2746,21,Tier 2,2024-05-06,1,1,0
U2747,19,Tier 1,2024-07-27,1,0,0
U2748,15,Tier 2,2024-03-28,0,1,1
U2749,22,Tier 1,2024-08-06,1,1,1
U2750,20,Tier 2,2024-08-18,1,1,1
U2751,17,Tier 1,2024-07-16,1,0,0
U2752,20,Tier 2,2024-03-25,1,1,0
U2753,16,Tier 1,2024-12-07,1,1,0
U2754,17,Tier 2,2024-03-04,1,1,0
U2755,23,Tier 1,2024-08-18,0,1,0
U2756,17,Tier 2,2024-10-04,0,1,0
U2757,18,Tier 1,2024-11-18,1,0,0
U2758,23,Tier 3,2024-11-20,0,1,0
U2759,20,Tier 3,2024-06-06,1,1,1
U2760,14,Tier 1,2024-05-31,1,1,0
U2761,15,Tier 2,2024-03-10,1,1,0
U2762,13,Tier 1,2024-07-20,1,0,0
U2763,20,Tier 1,2024-03-12,1,1,0
U2764,18,Tier 2,2024-06-01,1,1,0
U2765,15,Tier 2,2024-11-30,0,1,0
U2766,24,Tier 2,2024-08-10,1,1,0
U2767,19,Tier 1,2024-11-19,1,1,1
U2768,16,Tier 1,2024-07-27,0,0,1
U2769,18,Tier 1,2024-08-04,1,1,0
U2770,20,Tier 2,2024-04-29,1,0,0
U2771,14,Tier 2,2024-09-21,0,0,0
U2772,16,Tier 2,2024-01-16,1,0,0
U2773,21,Tier 1,2024-01-20,1,1,0
U2774,18,Tier 1,2024-05-11,1,1,1
U2775,19,Tier 1,2024-05-07,1,0,0
U2776,18,Tier 1,2024-10-13,1,0,0
U2777,13,Tier 1,2024-07-03,1,0,0
U2778,15,Tier 3,2024-06-13,0,1,0
U2779,18,Tier 3,2024-02-07,0,1,0
U2780,16,Tier 2,2024-10-19,1,0,0
U2781,13,Tier 2,2024-06-12,0,1,1
U2782,22,Tier 1,2024-06-24,0,1,1
U2783,25,Tier 3,2024-06-25,1,1,1
U2784,21,Tier 1,2024-01-09,1,1,1
U2785,22,Tier 3,2024-01-13,1,1,1
U2786,16,Tier 2,2024-11-20,0,1,1
U2787,24,Tier 1,2024-03-14,1,1,0
U2788,15,Tier 3,2024-10-04,0,1,0
U2789,24,Tier 1,2024-10-16,1,1,0
