txn_id,user_id,txn_date,txn_type,category,amount,status
T196253,U0059,2024-10-09,FamCard,Gaming,20.77,failed
T902367,U0059,2024-11-26,QR,Gaming,23.83,success
T991051,U0059,2024-09-09,UPI,Education,166.25,failed
T257396,U0059,2025-01-05,UPI,Gaming,190.41,success
T114731,U0059,2024-08-04,QR,Food,116.27,success
T617753,U0060,2024-05-25,FamCard,Entertainment,66.81,success
T638348,U0060,2024-06-16,QR,Entertainment,5.87,failed
T427976,U0060,2024-06-05,QR,Entertainment,310.3,success
T701046,U0060,2024-06-09,FamCard,Entertainment,95.95,success
T107328,U0060,2024-08-02,UPI,Transport,12.69,success
T567047,U0060,2024-04-25,QR,Transport,883.66,pending
T462023,U0060,2024-06-12,UPI,Gaming,463.04,failed
T685707,U0060,2024-05-15,UPI,Shopping,330.2,success
T530099,U0060,2024-04-13,FamCard,Education,437.06,success
T640578,U0060,2024-03-07,QR,Gaming,40.7,success
T709477,U0060,2024-06-30,FamCard,Gaming,1111.09,success
T290274,U0060,2024-04-26,QR,Food,230.59,success
T534670,U0060,2024-05-28,QR,Education,227.84,success
T733888,U0060,2024-05-24,UPI,Gaming,1028.35,success
T251441,U0061,2024-04-19,UPI,Gaming,160.69,success
T491866,U0061,2024-04-17,UPI,Food,532.25,success
T329549,U0061,2024-05-20,QR,Transport,378.09,success
T846561,U0061,2024-05-26,UPI,Education,22.8,success
T234970,U0061,2024-05-21,QR,Shopping,643.48,success
T386060,U0061,2024-06-30,FamCard,Education,283.09,success
T740353,U0061,2024-08-07,QR,Entertainment,91.27,success
T830625,U0061,2024-05-08,FamCard,Transport,848.3,success
T450842,U0061,2024-04-30,UPI,Shopping,59.91,success
T257557,U0061,2024-05-15,UPI,Shopping,313.94,success
T307341,U0061,2024-07-29,FamCard,Education,33.24,success
T126352,U0061,2024-07-29,FamCard,Gaming,51.28,success
T568658,U0061,2024-06-11,QR,Transport,211.87,success
T603951,U0061,2024-08-10,UPI,Entertainment,774.62,success
T538452,U0061,2024-07-03,FamCard,Gaming,731.02,success
T499135,U0061,2024-04-10,FamCard,Shopping,32.96,success
T450339,U0061,2024-04-12,FamCard,Shopping,604.15,success
T858313,U0061,2024-05-22,UPI,Transport,33.48,success
T420918,U0061,2024-04-18,UPI,Gaming,172.37,success
T441459,U0062,2025-05-19,QR,Gaming,101.08,success
T288518,U0062,2025-03-24,UPI,Gaming,170.68,success
T622219,U0062,2025-02-19,FamCard,Transport,268.98,success
T620575,U0062,2024-12-18,UPI,Education,100.01,success
T928164,U0062,2025-01-27,QR,Shopping,8.36,success
T384741,U0062,2025-01-30,FamCard,Gaming,297.53,success
T707682,U0062,2025-04-02,UPI,Gaming,103.76,success
T743983,U0062,2025-01-31,FamCard,Food,25.61,success
T942427,U0062,2025-05-26,QR,Entertainment,1351.56,success
T608490,U0062,2024-12-26,FamCard,Entertainment,216.01,success
T214290,U0062,2025-01-04,FamCard,Gaming,365.94,failed
T697493,U0062,2025-06-10,QR,Gaming,682.1,success
T899037,U0062,2025-04-05,UPI,Entertainment,1060.09,success
T741390,U0062,2024-12-21,FamCard,Food,335.95,failed
T786017,U0062,2025-05-14,FamCard,Education,342.49,pending
T820332,U0062,2025-04-21,QR,Entertainment,37.01,success
T338390,U0062,2025-04-10,FamCard,Gaming,1325.86,success
T685461,U0064,2024-09-26,QR,Education,677.69,success
T590530,U0064,2024-10-27,FamCard,Food,32.83,failed
T442068,U0064,2024-08-17,FamCard,Education,267.92,success
T245957,U0064,2024-10-17,FamCard,Food,144.3,success
T370790,U0064,2024-10-01,UPI,Gaming,1098.88,success
T115344,U0064,2024-10-25,UPI,Shopping,49.46,success
T892804,U0064,2024-09-03,UPI,Entertainment,283.84,success
T261622,U0064,2024-07-01,UPI,Gaming,195.04,success
T744914,U0064,2024-10-27,FamCard,Food,116.93,success
T252233,U0064,2024-06-27,FamCard,Shopping,45.55,success
T405412,U0064,2024-06-24,QR,Education,306.85,success
T542970,U0064,2024-08-31,QR,Shopping,333.88,success
T402503,U0064,2024-09-11,FamCard,Food,396.82,success
T202967,U0064,2024-05-20,FamCard,Entertainment,294.17,success
T699490,U0064,2024-10-12,UPI,Food,410.49,success
T511954,U0064,2024-05-15,UPI,Shopping,51.31,pending
T814698,U0064,2024-08-01,QR,Entertainment,649.47,success
T540132,U0064,2024-08-12,UPI,Food,773.69,success
T854011,U0065,2024-05-29,UPI,Entertainment,20.74,success
T852846,U0065,2024-03-11,FamCard,Shopping,208.33,success
T461845,U0065,2024-07-15,QR,Entertainment,118.36,success
T551717,U0065,2024-07-07,QR,Gaming,155.39,success
T190896,U0065,2024-05-19,FamCard,Gaming,186.1,success
T897653,U0065,2024-07-22,UPI,Entertainment,26.92,success
T762545,U0065,2024-06-08,QR,Shopping,20.8,success
T984507,U0065,2024-06-19,FamCard,Food,555.89,success
T815814,U0065,2024-02-28,FamCard,Education,171.35,success
T154069,U0065,2024-03-28,QR,Education,88.14,success
T457973,U0065,2024-02-13,FamCard,Food,243.39,success
T413140,U0065,2024-02-27,FamCard,Shopping,320.4,success
T996178,U0065,2024-06-10,FamCard,Food,20.45,success
T442682,U0065,2024-04-28,FamCard,Education,95.4,success
T724087,U0065,2024-04-12,UPI,Shopping,721.51,success
T903146,U0065,2024-02-04,QR,Food,35.02,success
T876399,U0065,2024-03-27,UPI,Food,38.44,success
T266090,U0069,2025-02-03,FamCard,Transport,175.99,success
T276869,U0069,2024-12-12,QR,Entertainment,65.14,success
T591927,U0069,2024-10-21,UPI,Entertainment,337.75,success
T233001,U0069,2025-01-04,QR,Entertainment,219.19,failed
T474844,U0069,2024-10-04,UPI,Education,519.75,success
T380130,U0069,2025-02-17,FamCard,Gaming,738.77,success
T871219,U0069,2025-02-16,UPI,Entertainment,187.01,success
T783889,U0069,2025-01-22,FamCard,Entertainment,902.95,success
T783239,U0069,2024-10-09,QR,Transport,57.39,failed
T601481,U0069,2025-02-15,FamCard,Shopping,305.43,success
T606158,U0069,2025-02-12,FamCard,Entertainment,5.79,success
T317225,U0073,2024-09-06,UPI,Education,303.47,success
T856046,U0073,2024-09-27,QR,Food,1159.23,success
T500229,U0073,2024-07-07,QR,Entertainment,138.93,success
T945612,U0073,2024-10-21,QR,Gaming,25.88,success
T722929,U0073,2024-09-08,QR,Food,864.39,success
T469783,U0073,2024-08-05,QR,Entertainment,846.67,success
T246040,U0073,2024-06-19,QR,Education,1451.43,failed
T450639,U0073,2024-08-23,QR,Transport,429.04,failed
T614000,U0073,2024-10-06,QR,Gaming,482.52,success
T466418,U0073,2024-08-08,FamCard,Gaming,440.03,success
T889026,U0073,2024-07-30,UPI,Transport,166.98,success
T693255,U0073,2024-08-22,UPI,Shopping,121.88,success
T869695,U0073,2024-09-19,QR,Food,214.66,failed
T919378,U0073,2024-11-29,UPI,Entertainment,368.7,success
T236386,U0073,2024-06-11,QR,Entertainment,583.47,failed
T250227,U0073,2024-07-26,UPI,Shopping,619.0,success
T904306,U0073,2024-08-11,QR,Gaming,56.93,success
T491828,U0073,2024-06-25,QR,Shopping,291.57,success
T317777,U0073,2024-06-26,UPI,Education,39.32,failed
T755329,U0073,2024-09-05,QR,Education,424.54,success
T291413,U0073,2024-10-06,FamCard,Shopping,138.79,success
T454029,U0073,2024-06-09,QR,Gaming,27.31,success
T173062,U0073,2024-08-14,UPI,Food,68.11,success
T968034,U0074,2024-12-26,UPI,Gaming,424.32,success
T412829,U0074,2025-05-17,QR,Shopping,174.48,success
T704161,U0074,2024-12-12,QR,Food,446.39,success
T549328,U0074,2025-01-16,FamCard,Gaming,35.56,failed
T429496,U0074,2025-05-26,QR,Food,395.66,success
T993300,U0074,2025-04-09,QR,Entertainment,21.25,success
T346264,U0074,2024-12-17,UPI,Entertainment,292.19,success
T168824,U0074,2025-03-25,QR,Transport,1285.02,pending
T306364,U0074,2025-04-25,FamCard,Gaming,678.5,success
T230952,U0076,2025-02-26,UPI,Shopping,254.96,success
T897542,U0076,2025-02-20,QR,Food,506.0,failed
T415074,U0077,2024-10-06,FamCard,Food,516.19,success
T601636,U0077,2024-08-12,UPI,Shopping,185.08,success
T433780,U0077,2025-01-01,UPI,Gaming,416.01,success
T909404,U0077,2024-10-30,FamCard,Shopping,180.56,success
T817723,U0077,2025-01-09,QR,Food,391.76,pending
T258980,U0077,2024-09-25,QR,Gaming,372.74,success
T961200,U0077,2024-08-15,QR,Transport,153.6,pending
T600231,U0078,2024-06-15,UPI,Transport,288.56,success
T720711,U0078,2024-05-30,FamCard,Food,511.83,failed
T217304,U0078,2024-07-17,FamCard,Gaming,145.87,success
T595042,U0078,2024-06-07,QR,Gaming,278.74,success
T413555,U0078,2024-05-23,FamCard,Entertainment,111.08,success
T192335,U0078,2024-04-06,FamCard,Shopping,58.53,success
T878439,U0078,2024-05-28,FamCard,Entertainment,25.03,success
T769246,U0079,2024-04-21,QR,Transport,43.98,success
T694246,U0079,2024-03-12,FamCard,Gaming,178.6,success
T661712,U0079,2024-03-08,UPI,Transport,1070.19,success
T724906,U0079,2024-07-08,FamCard,Food,69.22,failed
T987347,U0079,2024-08-01,QR,Transport,174.23,success
T524996,U0079,2024-05-12,QR,Entertainment,191.61,success
T669381,U0079,2024-04-11,QR,Food,788.98,success
T674406,U0079,2024-05-19,QR,Transport,302.46,success
T454133,U0079,2024-05-30,UPI,Gaming,558.74,success
T923548,U0079,2024-03-19,QR,Food,123.0,success
T590805,U0079,2024-08-11,QR,Entertainment,425.94,success
T695241,U0079,2024-08-19,FamCard,Transport,321.23,success
T335284,U0079,2024-07-09,UPI,Food,29.89,success
T963974,U0079,2024-07-28,UPI,Shopping,222.06,success
T256937,U0079,2024-07-13,UPI,Gaming,688.14,success
T834825,U0079,2024-08-19,FamCard,Food,101.3,success
T204356,U0081,2024-12-20,FamCard,Food,436.49,success
T770554,U0081,2024-09-14,UPI,Gaming,254.28,success
T438927,U0081,2024-10-19,QR,Gaming,75.21,success
T435511,U0082,2024-01-14,FamCard,Entertainment,1458.0,success
T912978,U0082,2024-04-16,UPI,Gaming,659.53,pending
T621497,U0082,2024-02-15,FamCard,Education,310.83,success
T437177,U0082,2024-06-01,UPI,Gaming,391.8,success
T181388,U0082,2024-03-29,UPI,Shopping,65.79,success
T733678,U0082,2024-02-07,UPI,Education,134.56,success
T642190,U0082,2024-04-13,UPI,Entertainment,690.2,success
T448244,U0082,2024-06-13,QR,Shopping,144.94,success
T455575,U0082,2024-03-10,QR,Education,86.69,success
T369255,U0082,2024-01-24,UPI,Education,257.1,success
T166940,U0082,2024-05-09,UPI,Transport,122.34,success
T924752,U0082,2024-03-12,FamCard,Education,257.45,success
T566850,U0082,2024-04-23,UPI,Gaming,667.22,success
T936021,U0082,2024-04-17,QR,Shopping,320.39,failed
T274727,U0082,2024-02-07,FamCard,Education,183.92,failed
T284557,U0082,2024-06-27,UPI,Food,816.49,success
T669520,U0082,2024-05-15,QR,Shopping,104.9,success
T730152,U0082,2024-05-19,FamCard,Entertainment,76.38,failed
T295417,U0082,2024-01-22,UPI,Transport,936.48,success
T157485,U0082,2024-03-07,FamCard,Transport,315.15,success
T291352,U0082,2024-01-03,UPI,Food,173.32,success
T377708,U0082,2024-02-06,FamCard,Transport,1030.55,success
T344641,U0084,2024-03-05,FamCard,Food,456.4,success
T223560,U0084,2024-04-28,UPI,Gaming,1041.77,success
T898203,U0084,2024-03-10,UPI,Shopping,448.45,success
T226177,U0084,2024-05-28,FamCard,Shopping,424.5,success
T543290,U0084,2024-07-08,UPI,Education,170.42,success
T809547,U0084,2024-03-19,FamCard,Transport,177.1,failed
T139183,U0084,2024-08-04,UPI,Shopping,40.76,success
T101094,U0084,2024-07-03,QR,Entertainment,50.4,success
T626278,U0084,2024-08-15,QR,Entertainment,440.06,success
T563298,U0084,2024-05-08,FamCard,Education,426.13,success
T885956,U0084,2024-03-09,QR,Entertainment,339.16,success
T465121,U0084,2024-05-07,QR,Transport,123.88,success
T825825,U0084,2024-07-27,UPI,Gaming,465.94,success
T644425,U0085,2024-11-02,FamCard,Transport,138.96,success
T533867,U0085,2025-01-09,FamCard,Education,115.21,success
T354334,U0085,2025-01-29,FamCard,Food,68.24,pending
T956997,U0085,2024-12-21,FamCard,Entertainment,39.84,pending
T784163,U0085,2025-03-20,UPI,Food,645.57,success
T163503,U0085,2024-11-05,QR,Food,471.23,success
T800376,U0085,2024-10-27,UPI,Entertainment,83.96,success
T251488,U0085,2025-01-26,FamCard,Entertainment,251.91,success
T885150,U0085,2024-11-24,QR,Food,273.99,success
T765266,U0085,2025-01-11,UPI,Shopping,204.91,success
T226360,U0085,2024-12-10,UPI,Food,199.42,success
T290729,U0085,2025-02-17,FamCard,Gaming,766.19,success
T226266,U0085,2025-01-16,FamCard,Transport,448.83,success
T687165,U0085,2025-03-06,QR,Education,360.52,success
T134948,U0085,2024-12-18,FamCard,Education,9.53,pending
T570321,U0086,2024-03-12,FamCard,Shopping,691.11,failed
T252430,U0086,2024-03-23,FamCard,Shopping,255.77,success
T238650,U0086,2024-03-20,QR,Food,287.75,success
T122079,U0086,2024-08-19,FamCard,Gaming,96.38,success
T979561,U0086,2024-06-08,QR,Education,92.74,success
T789978,U0086,2024-03-15,FamCard,Transport,34.4,success
T845249,U0086,2024-07-31,QR,Shopping,93.89,success
T300931,U0086,2024-06-29,UPI,Education,549.91,success
T803854,U0086,2024-05-30,QR,Food,1082.38,success
T479069,U0086,2024-04-21,QR,Food,664.61,success
T617943,U0086,2024-03-27,QR,Transport,950.98,success
T986281,U0086,2024-08-17,QR,Transport,480.98,success
T181072,U0088,2024-12-08,FamCard,Transport,320.27,success
T844996,U0088,2025-02-10,FamCard,Entertainment,835.13,success
T601421,U0088,2025-04-16,FamCard,Transport,140.66,success
T471038,U0088,2024-12-25,FamCard,Food,1112.46,pending
T124911,U0088,2024-12-26,UPI,Education,355.74,success
T974794,U0088,2025-01-10,UPI,Entertainment,44.43,failed
T971897,U0088,2025-05-01,QR,Entertainment,199.16,success
T357069,U0088,2025-01-15,QR,Gaming,950.77,success
T993549,U0088,2025-05-04,QR,Food,457.71,success
T648122,U0088,2025-01-04,FamCard,Entertainment,32.14,success
T886623,U0088,2025-01-07,QR,Entertainment,56.85,success
T571591,U0088,2024-12-26,UPI,Transport,226.94,success
T107630,U0088,2025-01-02,UPI,Food,1301.2,success
T728877,U0088,2025-04-18,UPI,Education,104.54,success
T807614,U0088,2025-02-15,QR,Education,60.53,pending
T213010,U0088,2025-05-09,UPI,Entertainment,122.4,success
T416280,U0088,2025-05-19,QR,Transport,717.75,success
T263541,U0088,2025-03-15,UPI,Entertainment,160.99,failed
T330546,U0088,2024-12-07,UPI,Gaming,484.82,success
T817034,U0088,2025-04-01,FamCard,Gaming,361.23,failed
T101010,U0090,2024-08-20,QR,Shopping,55.44,failed
T317417,U0090,2024-07-20,QR,Gaming,65.43,success
T838118,U0091,2024-12-12,FamCard,Food,98.16,success
T330685,U0091,2025-01-17,FamCard,Shopping,112.82,pending
T328166,U0091,2025-03-05,QR,Transport,181.92,success
T783683,U0091,2025-03-24,FamCard,Entertainment,423.26,success
T898245,U0091,2024-12-04,QR,Transport,168.53,success
T798984,U0091,2025-03-06,FamCard,Shopping,317.61,failed
T627039,U0091,2025-04-03,UPI,Education,405.16,success
T309822,U0091,2024-11-25,UPI,Transport,47.83,success
T940660,U0091,2025-01-01,FamCard,Transport,995.04,success
T400115,U0091,2025-04-24,QR,Education,456.51,success
T947771,U0091,2025-03-01,FamCard,Education,244.19,success
T915381,U0091,2025-01-31,QR,Transport,30.49,success
T733372,U0091,2024-12-31,QR,Gaming,84.56,success
T121095,U0091,2024-12-28,QR,Transport,361.91,success
T848602,U0091,2025-04-02,FamCard,Entertainment,315.34,success
T942847,U0091,2025-01-17,QR,Education,387.49,success
T232396,U0091,2025-02-27,UPI,Entertainment,465.88,success
T545894,U0091,2024-12-23,UPI,Education,1242.09,failed
T128837,U0091,2025-01-30,FamCard,Shopping,116.59,success
T996963,U0091,2024-12-26,UPI,Education,372.85,success
T639117,U0092,2024-10-25,QR,Entertainment,9.1,success
T377838,U0092,2024-12-22,QR,Entertainment,145.72,success
T630962,U0092,2024-08-05,FamCard,Transport,275.61,failed
T934848,U0092,2024-10-23,FamCard,Shopping,142.53,success
T567812,U0092,2025-01-03,QR,Gaming,11.82,pending
T382970,U0092,2024-08-11,FamCard,Food,243.65,success
T922030,U0092,2024-11-26,UPI,Gaming,899.37,success
T118406,U0092,2025-01-22,UPI,Gaming,141.27,success
T142279,U0092,2025-01-20,FamCard,Shopping,538.28,success
T806461,U0092,2025-01-31,FamCard,Education,544.1,success
T560081,U0092,2025-01-04,UPI,Education,695.27,success
T568778,U0092,2025-01-28,FamCard,Gaming,91.18,success
T500196,U0092,2024-11-21,UPI,Shopping,436.83,success
T746005,U0092,2024-10-26,FamCard,Food,97.44,success
T272963,U0092,2024-09-27,QR,Education,101.85,pending
T736543,U0092,2025-01-30,QR,Entertainment,71.37,success
T429620,U0092,2025-01-05,QR,Gaming,355.97,failed
T183966,U0092,2025-01-31,FamCard,Transport,499.87,failed
T948719,U0092,2024-08-23,QR,Food,324.56,failed
T825119,U0093,2024-10-27,FamCard,Food,343.04,failed
T846190,U0093,2025-02-18,QR,Entertainment,213.15,success
T662763,U0093,2025-02-21,FamCard,Food,534.69,success
T804720,U0093,2024-10-14,QR,Gaming,243.29,success
T484776,U0096,2025-03-18,FamCard,Food,775.14,success
T999025,U0096,2025-01-01,UPI,Shopping,100.42,pending
T412854,U0096,2025-02-10,QR,Education,69.2,failed
T142342,U0096,2024-12-06,FamCard,Education,137.29,success
T797367,U0096,2025-03-30,UPI,Gaming,213.32,success
T472207,U0096,2024-12-18,UPI,Food,59.27,success
T143403,U0097,2024-10-20,QR,Gaming,136.87,success
T766814,U0097,2024-12-29,FamCard,Entertainment,358.31,success
T140443,U0097,2025-01-04,FamCard,Entertainment,337.1,success
T142152,U0097,2024-08-22,FamCard,Shopping,129.92,success
T164113,U0097,2024-08-12,UPI,Gaming,386.66,success
T304126,U0097,2024-08-08,FamCard,Education,199.3,success
T132844,U0097,2024-10-29,UPI,Education,440.43,success
T388865,U0097,2024-10-14,UPI,Entertainment,3.34,success
T824672,U0097,2024-11-09,FamCard,Shopping,66.64,success
T286071,U0097,2024-12-18,QR,Gaming,120.48,success
T917990,U0097,2024-08-04,UPI,Gaming,140.9,success
T527792,U0097,2025-01-01,QR,Shopping,392.21,success
T981118,U0099,2024-11-21,FamCard,Shopping,123.65,success
T818701,U0099,2025-02-25,UPI,Food,453.41,success
T258625,U0099,2025-02-28,UPI,Education,264.96,success
T852875,U0099,2025-04-29,UPI,Entertainment,28.74,success
T842907,U0099,2025-02-24,UPI,Gaming,437.92,success
T663320,U0099,2025-03-18,UPI,Gaming,499.88,success
T761898,U0099,2025-03-22,UPI,Entertainment,626.89,success
T687868,U0099,2024-11-13,FamCard,Gaming,626.99,success
T982597,U0099,2025-02-16,QR,Transport,181.03,success
T705261,U0099,2025-01-30,UPI,Transport,730.67,success
T355329,U0099,2025-01-24,QR,Transport,8.99,success
T945761,U0100,2024-07-20,UPI,Shopping,86.17,success
T997111,U0100,2024-09-06,UPI,Entertainment,912.98,success
T532275,U0100,2024-04-27,QR,Entertainment,68.17,success
T976890,U0100,2024-05-07,FamCard,Shopping,541.26,success
T398621,U0100,2024-09-07,UPI,Gaming,443.93,success
T287647,U0100,2024-05-27,UPI,Gaming,533.4,success
T240783,U0100,2024-04-19,FamCard,Food,366.52,pending
T793923,U0100,2024-08-21,QR,Shopping,582.5,success
T524392,U0100,2024-08-31,QR,Food,70.08,success
T812531,U0100,2024-06-08,UPI,Education,1043.82,success
T792387,U0100,2024-04-26,QR,Food,37.88,success
T533343,U0100,2024-06-29,QR,Entertainment,15.36,success
T472179,U0100,2024-08-20,QR,Shopping,741.43,success
T427775,U0100,2024-06-12,UPI,Education,186.82,success
T270314,U0102,2024-08-20,QR,Shopping,88.24,pending
T494851,U0102,2024-08-01,UPI,Transport,58.28,success
T672626,U0102,2024-07-15,QR,Transport,374.69,success
T757953,U0102,2024-09-08,FamCard,Entertainment,225.55,failed
T722744,U0102,2024-11-16,QR,Shopping,362.74,success
T749709,U0102,2024-08-30,FamCard,Food,48.08,success
T346643,U0102,2025-01-07,UPI,Gaming,46.72,pending
T652494,U0102,2024-08-04,QR,Entertainment,505.5,pending
T467733,U0102,2024-08-14,UPI,Food,12.73,success
T926814,U0102,2024-12-01,QR,Transport,15.86,success
T156289,U0102,2024-07-20,QR,Shopping,167.85,success
T867763,U0102,2024-08-01,QR,Shopping,293.8,success
T501515,U0102,2024-09-26,UPI,Entertainment,377.15,success
T348529,U0102,2024-11-01,QR,Transport,427.28,pending
T769056,U0104,2025-01-25,QR,Entertainment,18.67,success
T777978,U0104,2024-10-15,UPI,Gaming,199.11,success
T976148,U0104,2025-01-08,FamCard,Entertainment,65.27,success
T779118,U0104,2024-12-21,UPI,Education,30.98,success
T458569,U0106,2025-01-18,QR,Entertainment,451.66,success
T786766,U0106,2024-12-16,UPI,Education,480.21,success
T515067,U0106,2025-02-26,FamCard,Education,76.66,success
T346044,U0106,2025-03-18,UPI,Entertainment,159.37,failed
T562653,U0106,2025-02-09,QR,Food,301.88,success
T637420,U0106,2025-02-07,UPI,Food,740.84,failed
T114265,U0106,2025-01-10,UPI,Food,263.53,success
T771937,U0106,2025-02-19,QR,Food,666.19,success
T283782,U0106,2025-01-26,QR,Transport,420.06,success
T152188,U0106,2024-11-13,FamCard,Entertainment,336.1,success
